RFC_240424-16_18_02-MCR1_Rig1__QR440-0329-00538_tx_Beam2_27.50_31.00_GHz_28.00_GHz_45C
cal_frequency:,28.0
date time, 24-04-24 16:18:02
# ER Id, c0028122
itcc_runner_version, 1.2.6899
array geometry, Mrk1_S2000_TLM_TX_V09062022_arrayCalGeomInfo_V20062022
lens_assembly name, None
lens type (rx/tx), tx
Nlens, 3
Nports, 152
Nf, 36
# acu_version, 1.20.38
# Initial attenuation, 5
# Terminal series, s2000
f_s, 27.5
f_e, 31
# f_c, 28.0
Source power [dBm], -15
IFBW [Hz], 2000
Probe orientation, HV
Beam, 2
Calibration data, True
Temp. [°C],45
rfic temperatures,None
# efuse_data,None
# combiners_common_setting,12
# common_settings,[[1. 1. 12]. [1. 2. 12]. [2. 1. 12]. [2. 2. 12]. [3. 1. 12]. [3. 2. 12]]
barcodes,440-0329-00538
27.5,, 27.6,, 27.7,, 27.8,, 27.9,, 28.0,, 28.1,, 28.2,, 28.3,, 28.4,, 28.5,, 28.6,, 28.7,, 28.8,, 28.9,, 29.0,, 29.1,, 29.2,, 29.3,, 29.4,, 29.5,, 29.6,, 29.7,, 29.8,, 29.9,, 30.0,, 30.1,, 30.2,, 30.3,, 30.4,, 30.5,, 30.6,, 30.7,, 30.8,, 30.9,, 31.0
0.0000,188.1612,0.0000,324.6611,0.0000,112.2705,0.0000,274.6994,0.0000,74.2227,0.0000,242.9600,0.0000,48.2233,0.0000,217.5103,0.0000,14.7550,0.0000,171.9796,0.0000,335.5921,0.0000,124.9522,0.0000,283.4546,0.0000,90.5229,0.0000,243.2514,0.0000,30.7645,0.0000,180.9372,0.0000,306.4734,0.0000,85.3797,0.0000,219.6671,0.0000,350.3663,0.0000,134.3077,0.0000,266.5187,0.0000,45.4448,0.0000,194.1003,0.0000,337.9661,0.0000,138.8546,0.0000,282.1006,0.0000,66.2768,0.0000,212.3300,0.0000,355.2851,0.0000,148.9395,0.0000,294.1019,0.0000,84.1602,0.0000,233.4611,0.0000,12.0411
0.0000,190.4278,0.0000,330.6758,0.0000,123.4410,0.0000,291.2614,0.0000,96.3764,0.0000,271.5350,0.0000,84.3882,0.0000,261.0312,0.0000,65.5461,0.0000,230.3718,0.0000,40.7572,0.0000,195.9251,0.0000,359.2957,0.0000,171.2437,0.0000,327.7957,0.0000,118.9589,0.0000,271.8304,0.0000,39.1908,0.0000,180.2228,0.0000,315.6871,0.0000,87.1647,0.0000,231.3025,0.0000,2.4572,0.0000,139.6371,0.0000,287.6148,0.0000,70.4838,0.0000,228.8477,0.0000,9.6180,0.0000,151.2995,0.0000,294.3050,0.0000,73.0381,0.0000,224.6786,0.0000,5.6579,0.0000,152.4703,0.0000,296.6609,0.0000,70.2183
0.0000,145.8462,0.0000,300.2382,0.0000,125.8669,0.0000,293.8898,0.0000,114.9294,0.0000,293.2618,0.0000,105.9605,0.0000,272.1288,0.0000,48.7342,0.0000,207.0401,0.0000,3.1974,0.0000,159.2482,0.0000,321.9630,0.0000,124.9178,0.0000,281.2333,0.0000,84.2565,0.0000,233.8797,0.0000,6.6716,0.0000,143.0823,0.0000,276.0680,0.0000,55.6307,0.0000,202.1108,0.0000,348.5439,0.0000,150.7329,0.0000,310.1460,0.0000,105.0079,0.0000,258.3824,0.0000,25.2691,0.0000,165.6865,0.0000,299.0171,0.0000,58.9738,0.0000,205.6238,0.0000,348.4444,0.0000,138.7699,0.0000,280.4050,0.0000,56.7976
0.0000,139.0617,0.0000,290.7838,0.0000,114.6372,0.0000,280.0711,0.0000,97.7349,0.0000,271.5804,0.0000,80.2262,0.0000,241.5456,0.0000,12.0706,0.0000,165.3698,0.0000,315.9614,0.0000,106.4990,0.0000,264.6546,0.0000,63.6425,0.0000,216.1845,0.0000,16.4559,0.0000,163.4792,0.0000,294.2976,0.0000,69.5394,0.0000,201.4944,0.0000,340.4641,0.0000,127.2520,0.0000,273.4153,0.0000,76.0301,0.0000,235.8974,0.0000,32.4043,0.0000,186.2207,0.0000,313.5070,0.0000,95.2270,0.0000,229.5129,0.0000,351.1564,0.0000,138.7137,0.0000,284.9803,0.0000,74.2129,0.0000,222.3660,0.0000,355.8035
